country,openalex_id,clean_root_name,clean_parent_name,clean_child_name
Canada,154425047,university of alberta,university of alberta,department of chemistry
Canada,154425047,university of alberta,university of alberta,department of computing science
Canada,154425047,university of alberta,university of alberta,department of earth and atmospheric sciences
Canada,154425047,university of alberta,university of alberta,department of educational psychology
Canada,154425047,university of alberta,university of alberta,department of elementary education
Canada,154425047,university of alberta,university of alberta,department of family medicine
Canada,154425047,university of alberta,university of alberta,department of history and classics
Canada,154425047,university of alberta,university of alberta,department of human ecology
Canada,154425047,university of alberta,university of alberta,department of linguistics
Canada,154425047,university of alberta,university of alberta,department of mathematics and statistical studies
Canada,154425047,university of alberta,university of alberta,department of obstetrics and gynecology
Canada,154425047,university of alberta,university of alberta,department of medicine
Canada,154425047,university of alberta,university of alberta,department of oncology
Canada,154425047,university of alberta,university of alberta,department of pediatrics
Canada,154425047,university of alberta,university of alberta,department of ophthalmology
Canada,154425047,university of alberta,university of alberta,department of philosophy
Canada,154425047,university of alberta,university of alberta,department of physics
Canada,154425047,university of alberta,university of alberta,department of psychiatry
Canada,154425047,university of alberta,university of alberta,department of radiology and diagnostic imaging
Canada,154425047,university of alberta,university of alberta,department of psychology
Canada,154425047,university of alberta,university of alberta,department of renewable resources
Canada,154425047,university of alberta,university of alberta,department of resource economics and environmental sociology
Canada,154425047,university of alberta,university of alberta,department of speech pathology and audiology
Canada,154425047,university of alberta,university of alberta,department of surgery
Canada,154425047,university of alberta,university of alberta,department of women s and gender studies
Canada,154425047,university of alberta,university of alberta,faculty of agricultural life and environmental sciences
Canada,154425047,university of alberta,university of alberta,faculty of education
Canada,154425047,university of alberta,university of alberta,faculty of native studies
Canada,154425047,university of alberta,university of alberta,faculty of physical education and recreation
Canada,154425047,university of alberta,university of alberta,school of public health
Canada,154425047,university of alberta,university of alberta,faculty of arts
Canada,154425047,university of alberta,university of alberta,faculty of law
Canada,154425047,university of alberta,faculty of arts,department of english and film studies
Canada,888106322,northern college,northern college,haileybury school of mines
Canada,163902620,mount allison university,mount allison university,department of chemistry and biochemistry
Canada,163902620,mount allison university,mount allison university,department of psychology
Canada,163902620,mount allison university,mount allison university,department of sociology
Canada,163902620,mount allison university,mount allison university,faculty of arts
Canada,163902620,mount allison university,mount allison university,faculty of science
Canada,163902620,mount allison university,mount allison university,faculty of social sciences
Canada,28638086,vancouver island university,vancouver island university,department of english
Canada,28638086,vancouver island university,vancouver island university,faculty of academic and career preparation
Canada,28638086,vancouver island university,vancouver island university,faculty of arts and humanities
Canada,28638086,vancouver island university,vancouver island university,faculty of health and human services
Canada,79817857,university of guelph,university of guelph,college of arts
Canada,79817857,university of guelph,university of guelph,college of biological science
Canada,79817857,university of guelph,university of guelph,college of social and applied human sciences
Canada,79817857,university of guelph,university of guelph,department of chemistry
Canada,79817857,university of guelph,university of guelph,department of economics and finance
Canada,79817857,university of guelph,university of guelph,department of english and theatre studies
Canada,79817857,university of guelph,university of guelph,department of family relations and applied nutrition
Canada,79817857,university of guelph,university of guelph,department of history
Canada,79817857,university of guelph,university of guelph,department of integrative biology
Canada,79817857,university of guelph,university of guelph,department of molecular and cellular biology
Canada,79817857,university of guelph,university of guelph,department of philosophy
Canada,79817857,university of guelph,university of guelph,department of physics
Canada,79817857,university of guelph,university of guelph,department of plant agriculture
Canada,79817857,university of guelph,university of guelph,department of psychology
Canada,79817857,university of guelph,university of guelph,school of computer science
Canada,79817857,university of guelph,university of guelph,school of environmental sciences
Canada,79817857,university of guelph,university of guelph,college of physical and engineering science
China,75900474,hubei university,hubei university,school of life sciences
China,78988378,renmin university of china,renmin university of china,department of economics
China,78988378,renmin university of china,renmin university of china,school of economics
China,78988378,renmin university of china,renmin university of china,school of finance
China,78988378,renmin university of china,renmin university of china,school of public administration
China,78988378,renmin university of china,renmin university of china,school of statistics
China,78988378,renmin university of china,renmin university of china,school of international relations
China,47689461,northeast forestry university,northeast forestry university,college of economics and management
China,47689461,northeast forestry university,northeast forestry university,college of foreign languages
China,47689461,northeast forestry university,northeast forestry university,school of forestry
China,156144747,harbin medical university,harbin medical university,department of bioinformatics
China,156144747,harbin medical university,harbin medical university,department of child and adolescent health and maternal health care
China,156144747,harbin medical university,harbin medical university,school of humanities and social sciences
China,156144747,harbin medical university,harbin medical university,school of public health
China,37461747,wuhan university,wuhan university,faculty of humanities
China,37461747,wuhan university,wuhan university,faculty of social sciences
China,37461747,wuhan university,wuhan university,department of sociology
China,37461747,wuhan university,wuhan university,college of chemistry and molecular sciences
China,37461747,wuhan university,wuhan university,school of history
China,37461747,wuhan university,wuhan university,school of philosophy
China,37461747,wuhan university,wuhan university,school of basic medical sciences
China,37461747,wuhan university,wuhan university,school of political science and public administration
China,37461747,wuhan university,wuhan university,school of mathematics and statistics
China,37461747,wuhan university,wuhan university,college of chinese language and literature
China,37461747,wuhan university,wuhan university,school of economics and management
China,37461747,wuhan university,wuhan university,college of life sciences
China,37461747,wuhan university,wuhan university,electronic information school
China,37461747,wuhan university,wuhan university,school of remote sensing and information engineering
China,37461747,wuhan university,wuhan university,school of marxism
China,37461747,wuhan university,wuhan university,school of information management
China,37461747,wuhan university,wuhan university,school of law
China,50760025,hangzhou dianzi university,hangzhou dianzi university,college of foreign languages
China,94611258,hebei normal university,hebei normal university,college of education
China,94611258,hebei normal university,hebei normal university,college of life sciences
China,94611258,hebei normal university,hebei normal university,department of psychology
China,75955062,henan normal university,henan normal university,school of chemistry and chemical engineering
China,182707071,ludong university,ludong university,school of foreign languages
China,3132008074,huangshan university,huangshan university,college of life and environment sciences
China,109173049,beijing foreign studies university,beijing foreign studies university,school of chinese language and literature
China,191208505,xiamen university,xiamen university,college of humanities
China,191208505,xiamen university,xiamen university,department of history
China,191208505,xiamen university,xiamen university,school of economics
China,191208505,xiamen university,xiamen university,school of international relations research school for southeast asian studies
China,191208505,xiamen university,xiamen university,school of life sciences
China,14243506,hong kong polytechnic university,faculty of construction and environment,department of building and real estate
China,14243506,hong kong polytechnic university,faculty of engineering,department of computing
China,14243506,hong kong polytechnic university,faculty of engineering,department of mechanical engineering
China,14243506,hong kong polytechnic university,hong kong polytechnic university,faculty of construction and environment
China,14243506,hong kong polytechnic university,hong kong polytechnic university,faculty of engineering
China,140786321,tibet university,tibet university,school of sciences
China,113940042,shanghai university,shanghai university,school of foreign languages
China,113940042,shanghai university,shanghai university,school of life sciences
China,113940042,shanghai university,shanghai university,school of film and television arts and technology
China,177739611,yangtze university,yangtze university,college of animal science
China,9224756,northeastern university,northeastern university,school of humanities and law
China,29739308,guangxi normal university,guangxi normal university,school of chemistry and pharmaceutical sciences
China,40963666,central china normal university,central china normal university,department of chemistry
China,40963666,central china normal university,central china normal university,school of chemistry
China,40963666,central china normal university,central china normal university,huazhong normal university college of life sciences
China,40963666,central china normal university,central china normal university,huazhong normal university college of physical science and technology
China,27357992,dalian university of technology,dalian university of technology,department of chemistry
China,27357992,dalian university of technology,dalian university of technology,department of materials science and chemical engineering
China,152031979,nanjing normal university,nanjing normal university,school of life sciences
China,150807315,guangxi university,guangxi university,college of animal sciences and technology
China,889458895,university of hong kong,faculty of social sciences,department of psychology
China,889458895,university of hong kong,faculty of social sciences,department of social works and social administration
China,889458895,university of hong kong,faculty of social sciences,department of sociology
China,889458895,university of hong kong,faculty of social sciences,department of geography
China,889458895,university of hong kong,faculty of social sciences,department of politics and public administration
China,889458895,university of hong kong,faculty of architecture,department of architecture
China,889458895,university of hong kong,faculty of architecture,department of real estate and construction
China,889458895,university of hong kong,faculty of architecture,department of urban planning and design
China,889458895,university of hong kong,school of clinical medicine,department of family medicine and primary care
China,889458895,university of hong kong,school of clinical medicine,department of orthopaedics and traumatology
China,889458895,university of hong kong,school of clinical medicine,department of pathology
China,889458895,university of hong kong,school of clinical medicine,department of microbiology
China,889458895,university of hong kong,school of clinical medicine,department of obstetrics and gynaecology
China,889458895,university of hong kong,school of clinical medicine,department of psychiatry
China,889458895,university of hong kong,school of clinical medicine,department of ophthalmology
China,889458895,university of hong kong,school of clinical medicine,department of paediatrics and adolescent medicine
China,889458895,university of hong kong,school of humanities,department of art history
China,889458895,university of hong kong,school of humanities,department of linguistics
China,889458895,university of hong kong,school of humanities,department of music
China,889458895,university of hong kong,university of hong kong,department of ecology and biodiversity
China,889458895,university of hong kong,university of hong kong,faculty of social sciences
China,889458895,university of hong kong,university of hong kong,faculty of architecture
China,889458895,university of hong kong,university of hong kong,faculty of dentistry
China,889458895,university of hong kong,university of hong kong,faculty of science
China,889458895,university of hong kong,university of hong kong,faculty of arts
China,889458895,university of hong kong,university of hong kong,faculty of education
China,889458895,university of hong kong,university of hong kong,faculty of law
China,889458895,university of hong kong,faculty of dentistry,applied oral sciences and community dental care of the
China,889458895,university of hong kong,faculty of science,department of chemistry
China,889458895,university of hong kong,faculty of science,department of earth and planetary sciences
China,889458895,university of hong kong,faculty of science,department of physics
China,889458895,university of hong kong,faculty of science,department of mathematics
China,889458895,university of hong kong,faculty of science,school of biomedical engineering
China,889458895,university of hong kong,faculty of arts,school of modern languages and cultures
China,889458895,university of hong kong,faculty of arts,department of history
China,889458895,university of hong kong,faculty of arts,department of comparative literature
China,889458895,university of hong kong,faculty of arts,school of humanities
China,889458895,university of hong kong,faculty of arts,school of chinese
China,889458895,university of hong kong,li ka shing faculty of medicine,school of biomedical sciences
China,889458895,university of hong kong,li ka shing faculty of medicine,school of clinical medicine
China,889458895,university of hong kong,faculty of education,centre for information technology in education
China,889458895,university of hong kong,faculty of education,centre for advancement in inclusive and special education
China,204512498,university of macau,university of macau,department of government and public administration
China,204512498,university of macau,university of macau,department of psychology
China,204512498,university of macau,university of macau,faculty of education
China,204512498,university of macau,university of macau,faculty of science and technology
China,204512498,university of macau,university of macau,faculty of social sciences
China,204512498,university of macau,university of macau,honours college
China,39521962,hunan city university,hunan city university,school of architecture and urban planning
China,1297991670,southwest university of science and technology,southwest university of science and technology,school of foreign languages and cultures
China,4210115513,xi an university,xi an university,of arts and science department of foreign studies
China,149735164,hengyang normal university,hengyang normal university,nanyue college
China,25254941,beijing normal university,beijing normal university,college of life sciences
China,25254941,beijing normal university,beijing normal university,school of mathematical sciences
China,25254941,beijing normal university,beijing normal university,school of psychology
China,25254941,beijing normal university,beijing normal university,school of applied mathematics
China,10496686,shangrao normal university,shangrao normal university,school of foreign languages
China,20231570,peking university,peking university,college of chemistry and molecular engineering
China,20231570,peking university,peking university,college of urban and environmental sciences
China,20231570,peking university,peking university,department of biochemistry and molecular biology
China,20231570,peking university,peking university,department of ecology
China,20231570,peking university,peking university,department of english
China,20231570,peking university,peking university,department of mathematics
China,20231570,peking university,peking university,department of medical humanities
China,20231570,peking university,peking university,department of psychology
China,20231570,peking university,peking university,faculty of sciences
China,20231570,peking university,peking university,faculty of social sciences
China,20231570,peking university,peking university,school of earth and space sciences
China,20231570,peking university,peking university,school of economics
China,20231570,peking university,peking university,school of foreign languages
China,20231570,peking university,peking university,school of government
China,20231570,peking university,peking university,school of international studies
China,20231570,peking university,peking university,school of journalism and communications
China,20231570,peking university,peking university,school of life sciences
China,20231570,peking university,peking university,school of mathematical sciences
China,20231570,peking university,peking university,school of physics
China,20231570,peking university,peking university,school of software and microelectronics
China,20231570,peking university,peking university,school of stomatology
China,20231570,peking university,peking university,department of chinese language and literature
China,20231570,peking university,peking university,school of electronics engineering and computer science
China,20231570,peking university,peking university,college of chemistry and molecular engineering
China,20231570,peking university,peking university,college of engineering
China,20231570,peking university,peking university,school of mathematical sciences
China,20231570,peking university,peking university,school of life sciences
China,20231570,peking university,peking university,school of software microelectronics
China,20231570,peking university,peking university,department of information management
China,20231570,peking university,peking university,college of urban and environmental sciences of
China,20231570,peking university,peking university,college of architecture and landscape of
China,20231570,peking university,peking university,guanghua school of management
China,20231570,peking university,peking university,school of marxism
China,99065089,tsinghua university,tsinghua university,department of automation
China,99065089,tsinghua university,tsinghua university,department of building science and technology
China,99065089,tsinghua university,tsinghua university,department of engineering physics
China,99065089,tsinghua university,tsinghua university,department of international relations
China,99065089,tsinghua university,tsinghua university,department of mathematical sciences
China,99065089,tsinghua university,tsinghua university,department of sociology
China,99065089,tsinghua university,tsinghua university,school of humanities
China,99065089,tsinghua university,tsinghua university,school of information science and technology
China,99065089,tsinghua university,tsinghua university,school of journalism and communication
China,99065089,tsinghua university,tsinghua university,school of life sciences
China,99065089,tsinghua university,tsinghua university,school of sciences
China,99065089,tsinghua university,tsinghua university,school of social sciences
China,99065089,tsinghua university,tsinghua university,department of computer science and technology
China,99065089,tsinghua university,tsinghua university,school of humanities
China,99065089,tsinghua university,tsinghua university,department of chemistry
China,99065089,tsinghua university,tsinghua university,school of architecture
China,99065089,tsinghua university,tsinghua university,department of electronic engineering
China,99065089,tsinghua university,tsinghua university,department of philosophy
China,157773358,sun yat sen university,sun yat sen university,department of history
China,157773358,sun yat sen university,sun yat sen university,department of social sciences education
China,157773358,sun yat sen university,sun yat sen university,school of chemistry and chemical engineering
China,157773358,sun yat sen university,sun yat sen university,school of education
China,157773358,sun yat sen university,sun yat sen university,school of humanities
China,157773358,sun yat sen university,sun yat sen university,school of life science
China,157773358,sun yat sen university,sun yat sen university,school of software
China,157773358,sun yat sen university,sun yat sen university,zhongshan university school of public health
China,157773358,sun yat sen university,sun yat sen university,college of life sciences
China,119454577,nanjing agricultural university,nanjing agricultural university,college of agriculture
China,119454577,nanjing agricultural university,nanjing agricultural university,college of life sciences
China,119454577,nanjing agricultural university,nanjing agricultural university,college of plant protection
China,119454577,nanjing agricultural university,nanjing agricultural university,college of resources and environmental sciences
China,119454577,nanjing agricultural university,nanjing agricultural university,department of plant pathology
China,4210119042,gannan normal university,gannan normal university,school of foreign languages
China,145897649,minzu university of china,minzu university of china,school of economics
China,145897649,minzu university of china,minzu university of china,school of ethnology and sociology
China,180726961,shenzhen university,shenzhen university,college of arts
China,180726961,shenzhen university,shenzhen university,school of architecture and urban planning
China,180726961,shenzhen university,shenzhen university,school of foreign languages
China,180726961,shenzhen university,shenzhen university,school of humanities
China,76130692,zhejiang university,zhejiang university,college of agriculture and biotechnology
China,76130692,zhejiang university,zhejiang university,college of computer science and technology
China,76130692,zhejiang university,zhejiang university,college of economics
China,76130692,zhejiang university,zhejiang university,college of environment and resources studies
China,76130692,zhejiang university,zhejiang university,college of life sciences
China,76130692,zhejiang university,zhejiang university,college of media and international culture
China,76130692,zhejiang university,zhejiang university,college of software technology
China,76130692,zhejiang university,zhejiang university,department of bioinformatics
China,76130692,zhejiang university,zhejiang university,department of chemistry
China,76130692,zhejiang university,zhejiang university,department of control science and engineering
China,76130692,zhejiang university,zhejiang university,department of economics
China,76130692,zhejiang university,zhejiang university,department of horticulture
China,76130692,zhejiang university,zhejiang university,department of mathematics
China,76130692,zhejiang university,zhejiang university,department of plant protection
China,76130692,zhejiang university,zhejiang university,department of psychology and behavioural sciences
China,76130692,zhejiang university,zhejiang university,department of social medicine
China,76130692,zhejiang university,zhejiang university,faculty of agriculture life and environment sciences
China,76130692,zhejiang university,zhejiang university,faculty of arts and humanities
China,76130692,zhejiang university,zhejiang university,faculty of information technology
China,76130692,zhejiang university,zhejiang university,faculty of science
China,76130692,zhejiang university,zhejiang university,faculty of social sciences
China,76130692,zhejiang university,zhejiang university,school of biosystems engineering and food science
China,76130692,zhejiang university,zhejiang university,school of humanities
China,76130692,zhejiang university,zhejiang university,school of international studies
China,76130692,zhejiang university,zhejiang university,school of medicine first affiliated hospital department of chemotherapy
China,76130692,zhejiang university,zhejiang university,school of medicine stomatology hospital
China,76130692,zhejiang university,zhejiang university,school of medicine first affiliated hospital beilun branch
China,76130692,zhejiang university,zhejiang university,faculty of arts and humanities
China,76130692,zhejiang university,zhejiang university,faculty of agriculture life and environment
China,76130692,zhejiang university,zhejiang university,school of mathematics sciences
China,76130692,zhejiang university,zhejiang university,second affiliated hospital of  school of medicine
China,162868743,tianjin university,tianjin university,school of chemical engineering and technology
China,162868743,tianjin university,tianjin university,school of environmental science and engineering
China,162868743,tianjin university,tianjin university,school of science
China,162868743,tianjin university,tianjin university,georgia tech shenzhen institute
China,66867065,east china normal university,east china normal university,college of resources and environmental sciences
China,66867065,east china normal university,east china normal university,department of environmental sciences
China,66867065,east china normal university,east china normal university,department of mathematics
China,66867065,east china normal university,east china normal university,school of educational sciences
China,66867065,east china normal university,east china normal university,school of life sciences
China,66867065,east china normal university,east china normal university,school of science and engineering
China,66867065,east china normal university,east china normal university,school of chemistry and molecular engineering
China,120825670,yunnan normal university,yunnan normal university,school of education science and management
China,120825670,yunnan normal university,yunnan normal university,school of international chinese studies
China,24185976,sichuan university,sichuan university,college of mathematics
China,24185976,sichuan university,sichuan university,department of international economics and trade
China,24185976,sichuan university,sichuan university,school of economics
China,24185976,sichuan university,sichuan university,school of life sciences
China,24185976,sichuan university,sichuan university,the hong kong polytechnic university institute for disaster management and reconstruction
China,24185976,sichuan university,sichuan university,college of polymer science and engineering
China,82880672,beihang university,beihang university,school of biological science and medical engineering
China,71459812,beijing international studies university,beijing international studies university,school of english language literature and culture
China,75390827,beijing university of chemical technology,beijing university of chemical technology,college of life science and technology
China,102208913,shihezi university,shihezi university,college of agriculture
China,102208913,shihezi university,shihezi university,school of economics and management
China,143593769,east china university of science and technology,east china university of science and technology,school of chemistry and molecular engineering
China,3133055985,westlake university,westlake university,school of life sciences
China,204823248,huazhong agricultural university,huazhong agricultural university,huazhong agriculture university college of horticulture and forestry sciences
China,204823248,huazhong agricultural university,huazhong agricultural university,huazhong agriculture university department of horticulture
China,141649914,nanchang university,nanchang university,college of science and technology
China,141649914,nanchang university,nanchang university,department of mathematics
China,141649914,nanchang university,nanchang university,school of science
China,4800084,southwest jiaotong university,southwest jiaotong university,school of civil engineering
China,4800084,southwest jiaotong university,southwest jiaotong university,swjtu leeds joint school
China,180632629,xi an international studies university,xi an international studies university,xian international studies university school of chinese studies
China,76569877,southeast university,southeast university,department of mathematics
China,76569877,southeast university,southeast university,department of medical humanities
China,96852419,capital normal university,capital normal university,college of resources environment and tourism
China,96852419,capital normal university,capital normal university,college of fine arts
China,96852419,capital normal university,capital normal university,college of music
China,187400657,south china normal university,south china normal university,college of life sciences
China,187400657,south china normal university,south china normal university,school of information technology in education
China,173899330,henan university,henan university,college of life science
China,173899330,henan university,henan university,school of history and culture
China,184983240,northeast normal university,northeast normal university,college of humanities and sciences
China,184983240,northeast normal university,northeast normal university,school of chemistry
China,76214153,lanzhou university,lanzhou university,school of life sciences
China,111753288,fujian normal university,fujian normal university,college of foreign languages
China,21193070,beijing jiaotong university,beijing jiaotong university,school of electronic and information engineering
China,21193070,beijing jiaotong university,beijing jiaotong university,school of mathematics ans statistics
China,21193070,beijing jiaotong university,beijing jiaotong university,school of physical science and engineering
China,21193070,beijing jiaotong university,beijing jiaotong university,school of environment
China,80947539,fuzhou university,fuzhou university,college of biological science and engineering
China,80947539,fuzhou university,fuzhou university,school of architecture
China,46482218,anqing normal university,anqing normal university,school of foreign languages
China,31683504,beijing forestry university,beijing forestry university,college of biological sciences and biotechnology
China,31683504,beijing forestry university,beijing forestry university,school of landscape architecture
China,114234892,beijing union university,beijing union university,college of arts and science
China,24943067,fudan university,fudan university,college of mathematical science
China,24943067,fudan university,fudan university,department of applied mathematics
China,24943067,fudan university,fudan university,department of chemistry
China,24943067,fudan university,fudan university,department of mathematics
China,24943067,fudan university,fudan university,department of sociology
China,24943067,fudan university,fudan university,school of computer science
China,24943067,fudan university,fudan university,school of economics
China,24943067,fudan university,fudan university,school of international relations and public affairs
China,24943067,fudan university,fudan university,school of life sciences
China,24943067,fudan university,fudan university,school of public health
China,24943067,fudan university,fudan university,school of social development and public policy
China,24943067,fudan university,fudan university,school of economics
China,24943067,fudan university,fudan university,journalism school
China,24943067,fudan university,fudan university,school of philosophy
China,139660479,central south university,central south university,school of life sciences
China,16351329,china west normal university,china west normal university,school of educational science
China,183067930,shanghai jiao tong university,shanghai jiao tong university,department of bioinformatics and biostatistics
China,183067930,shanghai jiao tong university,shanghai jiao tong university,shanghai jiaotong university department of mathematics
China,183067930,shanghai jiao tong university,shanghai jiao tong university,department of pathophysiology
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of foreign languages
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of agriculture and biology
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of humanities
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of life sciences and biotechnology
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of international and public affairs
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of medicine no 3 people s hospital
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of public health
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of information security engineering
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of mechanical engineering
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of nuclear science and engineering
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of electronic information and electrical engineering
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of ocean and civil engineering
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of pharmacy
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of software
China,183067930,shanghai jiao tong university,shanghai jiao tong university,renji hospital
China,183067930,shanghai jiao tong university,shanghai jiao tong university,school of mathematical sciences
China,183067930,shanghai jiao tong university,school of mathematical sciences,department of mathematics
China,9916479,air force medical university,air force medical university,fourth military medical university department of ultrasound
China,9916479,air force medical university,air force medical university,fourth military medical university department of social sciences
China,83791580,fujian university of technology,fujian university of technology,department of foreign languages
China,83791580,fujian university of technology,fujian university of technology,school of humanities
China,154893126,guizhou normal university,guizhou normal university,school of life sciences
China,154893126,guizhou normal university,guizhou normal university,school of mathematics and computer science
China,152033890,hainan normal university,hainan normal university,college of life sciences
China,106079672,hebei university of engineering,hebei university of engineering,school of economics and management
China,36152291,henan university of technology,henan university of technology,school of chemistry and chemical engineering
China,165859042,huaibei normal university,huaibei normal university,school of life sciences of
China,74525822,hubei university of technology,hubei university of technology,school of science
China,88830068,shaanxi normal university,shaanxi normal university,college of life sciences
China,88830068,shaanxi normal university,shaanxi normal university,school of foreign languages
China,88830068,shaanxi normal university,shaanxi normal university,school of history and culture
China,52180223,hunan agricultural university,hunan agricultural university,college of animal science and technology
China,196934937,liaocheng university,liaocheng university,college of chemistry and chemical engineering
China,196934937,liaocheng university,liaocheng university,school of foreign languages
China,141568987,hong kong baptist university,hong kong baptist university,school of communication
China,154099455,shandong university,shandong university,college of life science
China,154099455,shandong university,shandong university,department of epidemiology and health statistics
China,154099455,shandong university,shandong university,department of medical ethics
China,154099455,shandong university,shandong university,school of chemistry and chemical engineering
China,154099455,shandong university,shandong university,school of computer science and technology
China,154099455,shandong university,shandong university,school of environmental science and engineering sciences
China,154099455,shandong university,shandong university,school of foreign languages and literatures
China,154099455,shandong university,shandong university,school of literature and journalism
China,154099455,shandong university,shandong university,school of mathematics
China,154099455,shandong university,shandong university,school of philosophy and social development
China,154099455,shandong university,shandong university,school of political science and public administration
China,154099455,shandong university,shandong university,school of public health
China,118803816,liaoning university,liaoning university,college of economics
China,118803816,liaoning university,liaoning university,college of foreign studies
China,4472751,anhui normal university,anhui normal university,college of life sciences
China,111599522,jiangnan university,jiangnan university,school of design
China,146071755,kunming university,kunming university,faculty of life sciences and technology
China,146071755,kunming university,kunming university,college of foreign languages
China,10660446,kunming university of science and technology,kunming university of science and technology,department of architecture
China,22716506,lanzhou university of technology,lanzhou university of technology,school of foreign languages
China,16609230,hunan university,hunan university,college of biology
China,16609230,hunan university,hunan university,college of chemistry and chemical engineering
China,16609230,hunan university,hunan university,college of mathematics and econometrics
China,16609230,hunan university,hunan university,yuelu academy
China,38877650,zhengzhou university,zhengzhou university,school of architecture
China,38877650,zhengzhou university,zhengzhou university,department of clinical medicine
China,4210165038,university of chinese academy of sciences,university of chinese academy of sciences,university of the chinese academy of sciences college of humanities and social sciences
China,163340411,hohai university,hohai university,college of international languages and cultures
China,163340411,hohai university,hohai university,school of public administration
China,14894300,foshan university,foshan university,school of educational science
China,14894300,foshan university,foshan university,school of life science
China,881766915,nanjing university,nanjing university,school of foreign studies
China,881766915,nanjing university,nanjing university,school of physics
China,881766915,nanjing university,nanjing university,philosophy department at
China,881766915,nanjing university,nanjing university,school of atmospheric science
China,83519826,nanjing medical university,nanjing medical university,department of pathophysiology
China,83519826,nanjing medical university,nanjing medical university,nanjing university medical school model animal research center
China,199305430,nantong university,nantong university,school of life sciences
China,124644866,northwest minzu university,northwest minzu university,northwest university for nationalities school of foreign languages
China,64449678,putian university,putian university,college of foreign languages
China,74485261,shandong agricultural university,shandong agricultural university,shandong agriculture university college of life sciences
China,181877577,shanxi university,shanxi university,school of foreign languages
China,101479585,south china agricultural university,south china agricultural university,college of forestry
China,101479585,south china agricultural university,south china agricultural university,college of horticulture
China,101479585,south china agricultural university,south china agricultural university,college of life sciences
China,101479585,south china agricultural university,south china agricultural university,college of natural resources and the environment
China,101479585,south china agricultural university,south china agricultural university,department of pesticides
China,101479585,south china agricultural university,south china agricultural university,department of ecology
China,9086337,taiyuan university of technology,taiyuan university of technology,school of material engineering of
China,193524592,tianjin university of finance and economics,tianjin university of finance and economics,economics school
China,168719708,city university of hong kong,college of engineering,department of materials science and engineering
China,168719708,city university of hong kong,college of science,department of chemistry
China,168719708,city university of hong kong,city university of hong kong,college of engineering
China,168719708,city university of hong kong,city university of hong kong,college of science
China,168719708,city university of hong kong,city university of hong kong,school of law
China,168719708,city university of hong kong,city university of hong kong,jockey club college of veterinary medicine and life sciences
China,168719708,city university of hong kong,city university of hong kong,school of creative media
China,78978612,yangzhou university,yangzhou university,college of chemistry and chemical engineering
China,78978612,yangzhou university,yangzhou university,college of economics
China,78978612,yangzhou university,yangzhou university,college of information engineering
China,78978612,yangzhou university,yangzhou university,college of mathematical sciences
China,142861451,yunnan minzu university,yunnan minzu university,yunnan nationalities university school of foreign languages
China,142861451,yunnan minzu university,yunnan minzu university,yunnan university of nationalities school of economics
China,49185572,yunnan university of finance and economics,yunnan university of finance and economics,department of economics
China,49185572,yunnan university of finance and economics,yunnan university of finance and economics,school of public finance and economics
China,1328775524,zhejiang sci tech university,zhejiang sci tech university,school of foreign languages
China,23171815,zhengzhou university of light industry,zhengzhou university of light industry,department of foreign languages
China,17145004,northwestern polytechnical university,northwestern polytechnical university,school of foreign language education
China,17145004,northwestern polytechnical university,northwestern polytechnical university,school of humanities economics and law
China,39333907,yanshan university,yanshan university,school of foreign languages
China,2722730,inner mongolia university,inner mongolia university,college of chemistry and chemical engineering
China,2722730,inner mongolia university,inner mongolia university,school of economics and management
China,2722730,inner mongolia university,inner mongolia university,school of physical science and technology
China,158842170,chongqing university,chongqing university,college of bioengineering
China,158842170,chongqing university,chongqing university,faculty of built environment
China,32574673,shantou university,shantou university,college of science
